epoch,step,train_loss_epoch,train_loss_step,val_loss_epoch,val_loss_step
,1264,,,,11988.2900390625
,1265,,,,14278.740234375
,1266,,,,14647.69921875
,1267,,,,13477.3896484375
316,3803,,,13620.3701171875,
316,3803,14075.6435546875,,,
,1268,,,,11988.2431640625
,1269,,,,14278.6875
,1270,,,,14647.638671875
,1271,,,,13477.3349609375
317,3815,,,13620.3173828125,
317,3815,14075.6298828125,,,
,1272,,,,11988.2509765625
,1273,,,,14278.69921875
,1274,,,,14647.6513671875
,1275,,,,13477.345703125
318,3827,,,13620.3271484375,
318,3827,14075.6259765625,,,
,1276,,,,11988.2578125
,1277,,,,14278.6982421875
,1278,,,,14647.658203125
,1279,,,,13477.3583984375
319,3839,,,13620.3330078125,
319,3839,14075.6123046875,,,
320,3849,,13241.541015625,,
,1280,,,,11988.2841796875
,1281,,,,14278.7392578125
,1282,,,,14647.697265625
,1283,,,,13477.37890625
320,3851,,,13620.3662109375,
320,3851,14075.6181640625,,,
,1284,,,,11988.2119140625
,1285,,,,14278.6494140625
,1286,,,,14647.6025390625
,1287,,,,13477.3037109375
321,3863,,,13620.2822265625,
321,3863,14075.603515625,,,
,1288,,,,11988.2138671875
,1289,,,,14278.6484375
,1290,,,,14647.607421875
,1291,,,,13477.314453125
322,3875,,,13620.28515625,
322,3875,14075.5986328125,,,
,1292,,,,11988.2138671875
,1293,,,,14278.66015625
,1294,,,,14647.615234375
,1295,,,,13477.3095703125
323,3887,,,13620.2919921875,
323,3887,14075.583984375,,,
324,3899,,13306.8056640625,,
,1296,,,,11988.2177734375
,1297,,,,14278.65625
,1298,,,,14647.6171875
,1299,,,,13477.3232421875
324,3899,,,13620.29296875,
324,3899,14075.5859375,,,
,1300,,,,11988.2431640625
,1301,,,,14278.693359375
,1302,,,,14647.6552734375
,1303,,,,13477.3427734375
325,3911,,,13620.3251953125,
325,3911,14075.5712890625,,,
,1304,,,,11988.2138671875
,1305,,,,14278.6552734375
,1306,,,,14647.6171875
,1307,,,,13477.3017578125
326,3923,,,13620.2880859375,
326,3923,14075.572265625,,,
,1308,,,,11988.173828125
,1309,,,,14278.6044921875
,1310,,,,14647.564453125
,1311,,,,13477.2626953125
327,3935,,,13620.2421875,
327,3935,14075.560546875,,,
,1312,,,,11988.220703125
,1313,,,,14278.66796875
,1314,,,,14647.630859375
,1315,,,,13477.3134765625
328,3947,,,13620.2998046875,
328,3947,14075.5458984375,,,
329,3949,,15680.18359375,,
,1316,,,,11988.2275390625
,1317,,,,14278.6787109375
,1318,,,,14647.640625
,1319,,,,13477.3193359375
329,3959,,,13620.30859375,
329,3959,14075.53515625,,,
,1320,,,,11988.2041015625
,1321,,,,14278.65625
,1322,,,,14647.615234375
,1323,,,,13477.29296875
330,3971,,,13620.28515625,
330,3971,14075.5380859375,,,
,1324,,,,11988.1962890625
,1325,,,,14278.6484375
,1326,,,,14647.609375
,1327,,,,13477.2763671875
331,3983,,,13620.275390625,
331,3983,14075.5224609375,,,
,1328,,,,11988.185546875
,1329,,,,14278.6328125
,1330,,,,14647.59375
,1331,,,,13477.267578125
332,3995,,,13620.263671875,
332,3995,14075.5185546875,,,
333,3999,,12830.0361328125,,
,1332,,,,11988.1728515625
,1333,,,,14278.6083984375
,1334,,,,14647.5732421875
,1335,,,,13477.2744140625
333,4007,,,13620.24609375,
333,4007,14075.5087890625,,,
,1336,,,,11988.1904296875
,1337,,,,14278.63671875
,1338,,,,14647.599609375
,1339,,,,13477.2861328125
334,4019,,,13620.2705078125,
334,4019,14075.5029296875,,,
,1340,,,,11988.189453125
,1341,,,,14278.638671875
,1342,,,,14647.6015625
,1343,,,,13477.283203125
335,4031,,,13620.26953125,
335,4031,14075.4921875,,,
,1344,,,,11988.1865234375
,1345,,,,14278.630859375
,1346,,,,14647.5947265625
,1347,,,,13477.283203125
336,4043,,,13620.263671875,
336,4043,14075.4853515625,,,
337,4049,,14562.0625,,
,1348,,,,11988.138671875
,1349,,,,14278.5791015625
,1350,,,,14647.5380859375
,1351,,,,13477.22265625
337,4055,,,13620.2119140625,
337,4055,14075.4765625,,,
,1352,,,,11988.1162109375
,1353,,,,14278.5517578125
,1354,,,,14647.5107421875
,1355,,,,13477.2001953125
338,4067,,,13620.1865234375,
338,4067,14075.470703125,,,
,1356,,,,11988.12890625
,1357,,,,14278.5673828125
,1358,,,,14647.5302734375
,1359,,,,13477.22265625
339,4079,,,13620.2021484375,
339,4079,14075.458984375,,,
,1360,,,,11988.1220703125
,1361,,,,14278.556640625
,1362,,,,14647.51953125
,1363,,,,13477.220703125
340,4091,,,13620.1943359375,
340,4091,14075.455078125,,,
341,4099,,15662.234375,,
,1364,,,,11988.166015625
,1365,,,,14278.609375
,1366,,,,14647.5771484375
,1367,,,,13477.267578125
341,4103,,,13620.2451171875,
341,4103,14075.4462890625,,,
,1368,,,,11988.1435546875
,1369,,,,14278.587890625
,1370,,,,14647.5517578125
,1371,,,,13477.23046875
342,4115,,,13620.2197265625,
342,4115,14075.4365234375,,,
,1372,,,,11988.1015625
,1373,,,,14278.54296875
,1374,,,,14647.505859375
,1375,,,,13477.17578125
343,4127,,,13620.1748046875,
343,4127,14075.4326171875,,,
,1376,,,,11988.0888671875
,1377,,,,14278.5390625
,1378,,,,14647.498046875
,1379,,,,13477.158203125
344,4139,,,13620.1650390625,
344,4139,14075.41796875,,,
345,4149,,14108.3798828125,,
,1380,,,,11988.056640625
,1381,,,,14278.4951171875
,1382,,,,14647.453125
,1383,,,,13477.125
345,4151,,,13620.1259765625,
345,4151,14075.41796875,,,
,1384,,,,11988.0947265625
,1385,,,,14278.5419921875
,1386,,,,14647.5048828125
,1387,,,,13477.1806640625
346,4163,,,13620.1728515625,
346,4163,14075.41015625,,,
,1388,,,,11988.0732421875
,1389,,,,14278.515625
,1390,,,,14647.478515625
,1391,,,,13477.1572265625
347,4175,,,13620.1494140625,
347,4175,14075.396484375,,,
,1392,,,,11988.0458984375
,1393,,,,14278.474609375
,1394,,,,14647.4404296875
,1395,,,,13477.126953125
348,4187,,,13620.11328125,
348,4187,14075.392578125,,,
349,4199,,14801.697265625,,
,1396,,,,11988.0263671875
,1397,,,,14278.44921875
,1398,,,,14647.4140625
,1399,,,,13477.099609375
349,4199,,,13620.08984375,
349,4199,14075.37890625,,,
,1400,,,,11988.0
,1401,,,,14278.408203125
,1402,,,,14647.380859375
,1403,,,,13477.0888671875
350,4211,,,13620.0576171875,
350,4211,14075.375,,,
,1404,,,,11987.994140625
,1405,,,,14278.41015625
,1406,,,,14647.376953125
,1407,,,,13477.072265625
351,4223,,,13620.0546875,
351,4223,14075.36328125,,,
,1408,,,,11988.0087890625
,1409,,,,14278.439453125
,1410,,,,14647.404296875
,1411,,,,13477.0859375
352,4235,,,13620.076171875,
352,4235,14075.35546875,,,
,1412,,,,11988.01171875
,1413,,,,14278.4560546875
,1414,,,,14647.416015625
,1415,,,,13477.0751953125
353,4247,,,13620.0849609375,
353,4247,14075.341796875,,,
354,4249,,13321.2060546875,,
,1416,,,,11988.0390625
,1417,,,,14278.482421875
,1418,,,,14647.453125
,1419,,,,13477.12109375
354,4259,,,13620.1181640625,
354,4259,14075.3369140625,,,
,1420,,,,11988.05859375
,1421,,,,14278.5
,1422,,,,14647.4765625
,1423,,,,13477.1455078125
355,4271,,,13620.1376953125,
355,4271,14075.333984375,,,
,1424,,,,11988.0361328125
,1425,,,,14278.484375
,1426,,,,14647.45703125
,1427,,,,13477.1162109375
356,4283,,,13620.1171875,
356,4283,14075.3359375,,,
,1428,,,,11988.033203125
,1429,,,,14278.4814453125
,1430,,,,14647.451171875
,1431,,,,13477.111328125
357,4295,,,13620.1142578125,
357,4295,14075.3154296875,,,
358,4299,,14945.57421875,,
,1432,,,,11988.0224609375
,1433,,,,14278.4609375
,1434,,,,14647.4365234375
,1435,,,,13477.109375
358,4307,,,13620.099609375,
358,4307,14075.314453125,,,
,1436,,,,11988.009765625
,1437,,,,14278.447265625
,1438,,,,14647.4228515625
,1439,,,,13477.095703125
359,4319,,,13620.0859375,
359,4319,14075.306640625,,,
,1440,,,,11988.0224609375
,1441,,,,14278.46875
,1442,,,,14647.443359375
,1443,,,,13477.109375
360,4331,,,13620.1044921875,
360,4331,14075.2890625,,,
,1444,,,,11987.99609375
,1445,,,,14278.431640625
,1446,,,,14647.40625
,1447,,,,13477.0869140625
361,4343,,,13620.0712890625,
361,4343,14075.28515625,,,
